6.201749999999999652e+00 -8.362426423000000539e-03 1.269880123000000083e-02 1.520492447725861271e-02 -6.305069236402911087e-03
6.201850000000000307e+00 -7.699844427000000421e-03 1.281106006000000061e-02 1.494693493867321928e-02 -6.181079934768293066e-03
6.201950000000000074e+00 -7.333276328000000108e-03 1.328454073999999971e-02 1.517418743707632349e-02 -6.045346151764129095e-03
6.202049999999999841e+00 -7.135550491999999821e-03 1.327906734999999977e-02 1.507480382989169997e-02 -5.898210001696491990e-03
6.202149999999999608e+00 -6.533271166999999983e-03 1.368135399999999974e-02 1.516123607806664150e-02 -5.740034774225251379e-03
6.202250000000000263e+00 -6.066852248999999621e-03 1.379303727000000084e-02 1.506833014447206062e-02 -5.571204065738299092e-03
6.202350000000000030e+00 -5.635814741000000350e-03 1.406940725000000066e-02 1.515620757845528854e-02 -5.392120874235053520e-03
6.202449999999999797e+00 -5.178363994000000428e-03 1.424569449999999945e-02 1.515768008112342718e-02 -5.203206659751630214e-03
6.202549999999999564e+00 -4.805971402999999718e-03 1.428544242000000068e-02 1.507220044524319735e-02 -5.004900372555010774e-03
6.202650000000000219e+00 -4.308147356000000330e-03 1.450144220000000074e-02 1.512785376452822038e-02 -4.797657451240104620e-03
6.202749999999999986e+00 -3.695408814000000070e-03 1.467242929999999952e-02 1.513063871309097697e-02 -4.581948793047589154e-03
6.202849999999999753e+00 -3.334048204000000099e-03 1.464585587000000015e-02 1.502055164071576521e-02 -4.358259698631917686e-03
6.202950000000000408e+00 -2.755574415999999856e-03 1.477443334000000039e-02 1.502920726053830550e-02 -4.127088793686278269e-03
6.203050000000000175e+00 -2.322228625000000071e-03 1.509466767000000077e-02 1.527225385640615385e-02 -3.888946929762914558e-03
6.203149999999999942e+00 -1.952341058999999997e-03 1.504238228999999968e-02 1.516854971871611953e-02 -3.644356066669077014e-03
6.203249999999999709e+00 -1.628041849000000070e-03 1.518606674000000031e-02 1.527308558523226417e-02 -3.393848138901642449e-03
6.203350000000000364e+00 -8.432164322999999816e-04 1.494139247000000024e-02 1.496516698517839569e-02 -3.137963908553363310e-03
6.203450000000000131e+00 -5.942053393999999602e-04 1.522940677000000041e-02 1.524099440822328060e-02 -2.877251807122456918e-03
6.203549999999999898e+00 2.916858938999999972e-04 1.511066221000000043e-02 1.511347720034745407e-02 -2.612266768705536965e-03
6.203649999999999665e+00 3.406706382999999893e-04 1.515720132999999990e-02 1.516102927383076830e-02 -2.343569057041457269e-03
6.203750000000000320e+00 8.228264051000000120e-04 1.506302412999999986e-02 1.508548107399601719e-02 -2.071723088868923646e-03
6.203850000000000087e+00 1.371105899999999940e-03 1.495102048000000045e-02 1.501375851618755135e-02 -1.797296256043160291e-03
6.203949999999999854e+00 1.723693451000000033e-03 1.509004086000000078e-02 1.518816816701375194e-02 -1.520857748865165650e-03
6.204049999999999621e+00 2.420402131999999790e-03 1.488030794999999941e-02 1.507587182113934339e-02 -1.242977383028623720e-03
6.204150000000000276e+00 2.990956650999999911e-03 1.485224813000000053e-02 1.515041571057539234e-02 -9.642244326350378914e-04
6.204250000000000043e+00 3.366995602999999990e-03 1.451060547999999915e-02 1.489611797707132007e-02 -6.851664715699357349e-04
6.204349999999999810e+00 3.949035889999999958e-03 1.443174202000000080e-02 1.496228799991304245e-02 -4.063682256759454294e-04
6.204449999999999577e+00 4.404068459000000033e-03 1.427799463000000053e-02 1.494178535670578727e-02 -1.283904379373230521e-04
6.204550000000000232e+00 4.887635353999999870e-03 1.403854134999999934e-02 1.486504700932124619e-02 1.482112509776523784e-04
6.204649999999999999e+00 5.290723871000000203e-03 1.406622956999999986e-02 1.502832570165790575e-02 4.228874046713500777e-04
6.204749999999999766e+00 5.646897013999999625e-03 1.395396888000000057e-02 1.505326188540977335e-02 6.950958732557020823e-04
6.204850000000000421e+00 5.931428168000000070e-03 1.389515306999999922e-02 1.510818053078775806e-02 9.643028537954412456e-04
6.204950000000000188e+00 6.484203971999999601e-03 1.361964549999999941e-02 1.508441728063006186e-02 1.229983926845538283e-03
6.205049999999999955e+00 7.089825812999999907e-03 1.340007315999999955e-02 1.516006565790641546e-02 1.491625067213218610e-03
6.205149999999999721e+00 7.473377045000000052e-03 1.340860034999999915e-02 1.535063281440713148e-02 1.748723626856715611e-03
6.205250000000000377e+00 7.873611524999999181e-03 1.313521712999999973e-02 1.531429683331422993e-02 2.000789288230041610e-03
6.205350000000000144e+00 8.318459615000000848e-03 1.246997434999999946e-02 1.498989761993202788e-02 2.247344986148000143e-03
6.205449999999999910e+00 8.567021228000000141e-03 1.251981406999999949e-02 1.517035256902002881e-02 2.487927796620503524e-03
6.205549999999999677e+00 8.933750912999999239e-03 1.208504661999999959e-02 1.502864788273055967e-02 2.722089790875654482e-03
6.205650000000000333e+00 9.429194963999999735e-03 1.161166653000000014e-02 1.495795832568887727e-02 2.949398853175279334e-03
6.205750000000000099e+00 9.836338459999999922e-03 1.139460970000000066e-02 1.505292943300436982e-02 3.169439460847891122e-03
6.205849999999999866e+00 1.021332294000000009e-02 1.131309475999999967e-02 1.524132797775409366e-02 3.381813425275765565e-03
6.205949999999999633e+00 1.045460533000000004e-02 1.092757098000000059e-02 1.512318022536935161e-02 3.586140592475169434e-03
6.206050000000000288e+00 1.064678839999999918e-02 1.050676405000000070e-02 1.495814808178963506e-02 3.782059502153154937e-03
6.206150000000000055e+00 1.108867208999999958e-02 1.017465535999999976e-02 1.504932757349383005e-02 3.969228004087938314e-03
6.206249999999999822e+00 1.128868945000000013e-02 9.700412861999999428e-03 1.488396852965620694e-02 4.147323830911897949e-03
6.206349999999999589e+00 1.162355393000000063e-02 9.473191573999999171e-03 1.499494463348641574e-02 4.316045126325537828e-03
6.206450000000000244e+00 1.198086794000000066e-02 9.010690264000000699e-03 1.499112189362304670e-02 4.475110928009681278e-03
6.206550000000000011e+00 1.235121861000000078e-02 8.662873878999999278e-03 1.508635095029513262e-02 4.624261604477237532e-03
6.206649999999999778e+00 1.258485391999999981e-02 8.081926032999999995e-03 1.495647273225283146e-02 4.763259245339597318e-03
6.206750000000000433e+00 1.288875192000000017e-02 7.872793822999999205e-03 1.510300660910835445e-02 4.891888004408250293e-03
6.206850000000000200e+00 1.298528258000000019e-02 7.300801110000000420e-03 1.489695474015507309e-02 5.009954395304336630e-03
6.206949999999999967e+00 1.343005522999999972e-02 6.959189660999999701e-03 1.512602737729307548e-02 5.117287539244529115e-03
6.207049999999999734e+00 1.369977277000000021e-02 6.735437084000000033e-03 1.526597152696663150e-02 5.213739364828206060e-03
6.207150000000000389e+00 1.378291379999999934e-02 6.002245005000000216e-03 1.503315196218936271e-02 5.299184759718016981e-03
6.207250000000000156e+00 1.388145889999999917e-02 5.856325849999999972e-03 1.506623555018862110e-02 5.373521674244768551e-03
6.207349999999999923e+00 1.392395421999999966e-02 5.108351354000000011e-03 1.483144479396964963e-02 5.436671177027001256e-03
6.207449999999999690e+00 1.433329004999999920e-02 4.854287021000000014e-03 1.513298735014597350e-02 5.488577462827729826e-03
6.207550000000000345e+00 1.451414544000000084e-02 4.184223245999999820e-03 1.510523558326183798e-02 5.529207812940886875e-03
6.207650000000000112e+00 1.469883882000000072e-02 3.844318679000000103e-03 1.519324352342340742e-02 5.558552508524878914e-03
6.207749999999999879e+00 1.455689408000000046e-02 3.413477447000000213e-03 1.495175553363272195e-02 5.576624697374921343e-03
6.207849999999999646e+00 1.472423039000000065e-02 3.030940424999999799e-03 1.503294915968582564e-02 5.583460214721680699e-03
6.207950000000000301e+00 1.491941324999999929e-02 2.288350370000000016e-03 1.509388747606641920e-02 5.579117358749169017e-03
6.208050000000000068e+00 1.496148203000000065e-02 1.818911172000000059e-03 1.507164166193050540e-02 5.563676621597426347e-03
6.208149999999999835e+00 1.490638126000000049e-02 1.576106995000000005e-03 1.498947349069229724e-02 5.537240376715936788e-03
6.208249999999999602e+00 1.491018849999999930e-02 7.811916293999999822e-04 1.493063901738223703e-02 5.499932523507380586e-03
6.208350000000000257e+00 1.491836086000000033e-02 6.177366013000000489e-04 1.493114494128851451e-02 5.451898090293076996e-03
6.208450000000000024e+00 1.491219644000000080e-02 -7.338926662000000184e-05 1.491237702881749623e-02 5.393302796709582847e-03
6.208549999999999791e+00 1.527378522000000065e-02 -3.907089994999999910e-04 1.527878164216573721e-02 5.324332576714896521e-03
6.208649999999999558e+00 1.489561051000000066e-02 -1.084869262000000062e-03 1.493506457238317174e-02 5.245193063465226554e-03
6.208750000000000213e+00 1.483215484999999938e-02 -1.476942911000000015e-03 1.490550830588248214e-02 5.156109037391798725e-03
6.208849999999999980e+00 1.483769434999999970e-02 -1.837707590000000083e-03 1.495106493900569961e-02 5.057323838872092303e-03
6.208949999999999747e+00 1.478542015000000077e-02 -2.388983034000000203e-03 1.497717893826356998e-02 4.949098746954776543e-03
6.209050000000000402e+00 1.464636717000000060e-02 -2.866656752000000009e-03 1.492426856540182527e-02 4.831712325656511466e-03
6.209150000000000169e+00 1.471866573999999935e-02 -3.257973585000000210e-03 1.507492995162523081e-02 4.705459739422416035e-03
6.209249999999999936e+00 1.448453218000000063e-02 -3.790819086000000050e-03 1.497237395392719481e-02 4.570652039347243914e-03
6.209349999999999703e+00 1.441724970999999980e-02 -4.389754961999999677e-03 1.507073448199850244e-02 4.427615421879117774e-03
6.209450000000000358e+00 1.430884282999999972e-02 -4.848340991999999967e-03 1.510792485778076483e-02 4.276690461686407513e-03
6.209550000000000125e+00 1.397736091000000014e-02 -5.110560450999999602e-03 1.488235351453933743e-02 4.118231320506818109e-03
6.209649999999999892e+00 1.370254997000000009e-02 -5.538213997999999645e-03 1.477943469717262794e-02 3.952604933721743340e-03
6.209749999999999659e+00 1.365541387000000079e-02 -5.975217558000000054e-03 1.490548733944717028e-02 3.780190176536821732e-03
6.209850000000000314e+00 1.336995791999999982e-02 -6.463840604000000399e-03 1.485048854874780958e-02 3.601377011629765517e-03
6.209950000000000081e+00 1.337584481000000068e-02 -6.909286138000000042e-03 1.505494800117100802e-02 3.416565620133166486e-03
6.210049999999999848e+00 1.302212290000000043e-02 -7.461347152000000378e-03 1.500824393942752286e-02 3.226165517902434502e-03
6.210149999999999615e+00 1.282471232000000072e-02 -7.772884332000000278e-03 1.499636545731701347e-02 3.030594658949319758e-03
6.210250000000000270e+00 1.243822929000000001e-02 -8.223420009000000780e-03 1.491087470657021831e-02 2.830278528045026849e-03
6.210350000000000037e+00 1.213304697999999932e-02 -8.569861761999999356e-03 1.485440539498895061e-02 2.625649224382356310e-03
6.210449999999999804e+00 1.185156497999999975e-02 -9.028872474999999689e-03 1.489899763893447367e-02 2.417144538307514860e-03
6.210549999999999571e+00 1.191191003000000026e-02 -9.470967575999999707e-03 1.521817424622473949e-02 2.205207023017351740e-03
6.210650000000000226e+00 1.158563605999999961e-02 -9.709299541999999797e-03 1.511613245876913120e-02 1.990283063251390479e-03
6.210749999999999993e+00 1.115899440000000034e-02 -1.023220178000000015e-02 1.514004984423322590e-02 1.772821942832417336e-03
6.210849999999999760e+00 1.059224922000000062e-02 -1.057472825000000012e-02 1.496731843383906566e-02 1.553274913074723356e-03
6.210950000000000415e+00 1.040055043999999970e-02 -1.073520258000000040e-02 1.494710754255226641e-02 1.332094263895873282e-03
6.211050000000000182e+00 1.020159665000000028e-02 -1.093678363000000035e-02 1.495612952533934177e-02 1.109732399618857963e-03
6.211149999999999949e+00 9.695418178999999637e-03 -1.148037518999999937e-02 1.502664793521333447e-02 8.866409212247333867e-04
6.211249999999999716e+00 9.259146637999999402e-03 -1.161932199999999964e-02 1.485733624185946351e-02 6.632697170202267976e-04
6.211350000000000371e+00 8.675232530000000220e-03 -1.166068110999999956e-02 1.453379315246646278e-02 4.400660634269444940e-04
6.211450000000000138e+00 8.447725325999999244e-03 -1.246796455000000019e-02 1.506035202787765238e-02 2.174737377732068218e-04
6.211549999999999905e+00 8.426816203000000657e-03 -1.259335502999999953e-02 1.515268366431404140e-02 -4.067855276237378886e-06
6.211649999999999672e+00 7.836625910999999237e-03 -1.285473349999999987e-02 1.505512799762854202e-02 -2.241245418559483730e-04
6.211750000000000327e+00 7.306501735000000067e-03 -1.300790532999999971e-02 1.491946945027873388e-02 -4.422682200137079914e-04
6.211850000000000094e+00 6.919723469999999876e-03 -1.308201439999999958e-02 1.479938085404508379e-02 -6.580776821475807937e-04
6.211949999999999861e+00 6.421250756999999885e-03 -1.347232982999999919e-02 1.492434696502935483e-02 -8.711394172690096506e-04
6.212049999999999628e+00 5.934084299999999729e-03 -1.346597262000000066e-02 1.471549438796047361e-02 -1.081048391511779628e-03
6.212150000000000283e+00 5.588761531000000296e-03 -1.398773212000000050e-02 1.506289830382138636e-02 -1.287408805517835462e-03
6.212250000000000050e+00 4.983522463999999659e-03 -1.401227713000000041e-02 1.487210161736106720e-02 -1.489834827245838664e-03
6.212349999999999817e+00 4.720759112000000139e-03 -1.433601510000000016e-02 1.509327318844255923e-02 -1.687951298950199266e-03
6.212449999999999584e+00 4.181446973000000136e-03 -1.439339668000000003e-02 1.498847446459598484e-02 -1.881394416994093977e-03
6.212550000000000239e+00 3.850449342000000080e-03 -1.429945695999999995e-02 1.480879567980464273e-02 -2.069812383364009242e-03
6.212650000000000006e+00 3.196261822999999901e-03 -1.458341814999999930e-02 1.492957382442367843e-02 -2.252866027703763832e-03
6.212749999999999773e+00 2.945366316000000081e-03 -1.454121061000000076e-02 1.483650864387589009e-02 -2.430229398887176658e-03
6.212850000000000428e+00 2.377021825000000168e-03 -1.464096550000000031e-02 1.483267014157318119e-02 -2.601590325046604195e-03
6.212950000000000195e+00 1.840808661999999941e-03 -1.481132767999999988e-02 1.492528070672134548e-02 -2.766650941238376141e-03
6.213049999999999962e+00 1.406026421999999939e-03 -1.492296811000000042e-02 1.498905892681188720e-02 -2.925128183846026006e-03
6.213149999999999729e+00 9.787057060999999371e-04 -1.479488797000000008e-02 1.482722411323183012e-02 -3.076754250994942833e-03
6.213250000000000384e+00 3.870869405000000097e-04 -1.504736672999999920e-02 1.505234472786936076e-02 -3.221277028262840673e-03
6.213350000000000151e+00 -2.574386307999999867e-04 -1.475004851999999964e-02 1.475229493980453020e-02 -3.358460479120732416e-03
6.213449999999999918e+00 -5.883099511000000484e-04 -1.474233343999999980e-02 1.475406736648255702e-02 -3.488084999530735326e-03
6.213549999999999685e+00 -8.113635703999999690e-04 -1.492510550000000075e-02 1.494714303903935115e-02 -3.609947736295437450e-03
6.213650000000000340e+00 -1.639444031999999973e-03 -1.467031520000000068e-02 1.476163692824787946e-02 -3.723862868737749798e-03
6.213750000000000107e+00 -1.854906557000000076e-03 -1.471206360000000025e-02 1.482853646539828221e-02 -3.829661853471703729e-03
6.213849999999999874e+00 -2.469056983999999826e-03 -1.466892287000000003e-02 1.487526606673804028e-02 -3.927193632013928001e-03
6.213949999999999640e+00 -2.648507710999999792e-03 -1.464250310999999985e-02 1.488010384444900594e-02 -4.016324801126492337e-03
6.214050000000000296e+00 -3.494052216000000100e-03 -1.462144777000000048e-02 1.503313459591752894e-02 -4.096939745813101344e-03
6.214150000000000063e+00 -3.788716392999999863e-03 -1.440356486000000068e-02 1.489352384705559806e-02 -4.168940735019847389e-03
6.214249999999999829e+00 -4.173698368999999818e-03 -1.417885720999999960e-02 1.478038395499123130e-02 -4.232247980120000530e-03
6.214349999999999596e+00 -4.593933467000000000e-03 -1.384236663999999922e-02 1.458476393005411417e-02 -4.286799656374730601e-03
6.214450000000000252e+00 -4.962412640000000291e-03 -1.371209974999999977e-02 1.458242842477143128e-02 -4.332551887610652103e-03
6.214550000000000018e+00 -5.704076960999999828e-03 -1.390604582000000075e-02 1.503045589211952221e-02 -4.369478694456597687e-03
6.214649999999999785e+00 -6.058580707999999815e-03 -1.380182802999999937e-02 1.507305069204782633e-02 -4.397571906530755269e-03
6.214750000000000441e+00 -6.533905397999999719e-03 -1.347369514000000025e-02 1.497439082152169504e-02 -4.416841039057818954e-03
6.214850000000000207e+00 -6.899151019999999988e-03 -1.308579091000000062e-02 1.479311355114283286e-02 -4.427313134454229429e-03
6.214949999999999974e+00 -7.153377867999999827e-03 -1.275210268999999938e-02 1.462145471349200060e-02 -4.429032569498567509e-03
6.215049999999999741e+00 -7.768042386000000368e-03 -1.274389960000000058e-02 1.492479345001372984e-02 -4.422060828765200791e-03
6.215150000000000396e+00 -7.973061874999999576e-03 -1.231526211000000086e-02 1.467090305675080794e-02 -4.406476245062514001e-03
6.215250000000000163e+00 -8.450496009999999142e-03 -1.227303874000000052e-02 1.490095173901877755e-02 -4.382373707682719888e-03
6.215349999999999930e+00 -8.925790899000000597e-03 -1.174684240999999962e-02 1.475323861997920351e-02 -4.349864339333514573e-03
6.215449999999999697e+00 -9.259241632999999291e-03 -1.155780908000000017e-02 1.480933848448373266e-02 -4.309075142666318747e-03
6.215550000000000352e+00 -9.635520167999999178e-03 -1.130222808999999974e-02 1.485205738967903914e-02 -4.260148617403277868e-03
6.215650000000000119e+00 -9.945421479999999245e-03 -1.075887493999999958e-02 1.465144355991604593e-02 -4.203242349058181060e-03
6.215749999999999886e+00 -1.042535529000000044e-02 -1.043837704000000026e-02 1.475288948484093296e-02 -4.138528570382635913e-03
6.215849999999999653e+00 -1.064040884000000062e-02 -1.003714558000000021e-02 1.462746019227069080e-02 -4.066193696630407070e-03
6.215950000000000308e+00 -1.081384812000000042e-02 -9.984337725000000385e-03 1.471823056516257007e-02 -3.986437835830950252e-03
6.216050000000000075e+00 -1.124030072000000054e-02 -9.581377729999999981e-03 1.476980566835503321e-02 -3.899474275306937399e-03
6.216149999999999842e+00 -1.173982676000000051e-02 -9.217665531000000800e-03 1.492611437033086741e-02 -3.805528945651546081e-03
6.216249999999999609e+00 -1.162330341000000072e-02 -9.033338167000000765e-03 1.472081453589768434e-02 -3.704839863516512337e-03
6.216350000000000264e+00 -1.201120112000000038e-02 -8.320821448999999453e-03 1.461181104214079665e-02 -3.597656554482602919e-03
6.216450000000000031e+00 -1.244311128000000037e-02 -7.825441658000000661e-03 1.469927057609407561e-02 -3.484239457410298092e-03
6.216549999999999798e+00 -1.269384473999999978e-02 -7.642274257000000390e-03 1.481681646314182352e-02 -3.364859311637801928e-03
6.216649999999999565e+00 -1.292032096999999949e-02 -7.243823259999999757e-03 1.481241605511871701e-02 -3.239796528432349609e-03
6.216750000000000220e+00 -1.301699970000000026e-02 -6.605620030000000295e-03 1.459714003394285871e-02 -3.109340548127836456e-03
6.216849999999999987e+00 -1.342102885000000072e-02 -6.287325174000000030e-03 1.482074469236099000e-02 -2.973789184416029442e-03
6.216949999999999754e+00 -1.352403219999999927e-02 -5.713396239999999834e-03 1.468136041182434119e-02 -2.833447957198241898e-03
6.217050000000000409e+00 -1.389206573000000000e-02 -5.478939506999999653e-03 1.493346136593943878e-02 -2.688629415525992192e-03
6.217150000000000176e+00 -1.378925052000000082e-02 -4.743156489000000323e-03 1.458221393967538450e-02 -2.539652452085473973e-03
6.217249999999999943e+00 -1.392947043999999933e-02 -4.459165501999999906e-03 1.462580950624821526e-02 -2.386841610699466047e-03
6.217349999999999710e+00 -1.424574106999999985e-02 -4.178260452999999972e-03 1.484584113637851463e-02 -2.230526388350968173e-03
6.217450000000000365e+00 -1.420997363000000083e-02 -3.737759310999999845e-03 1.469333846449684747e-02 -2.071040533216465893e-03
6.217550000000000132e+00 -1.419318561000000069e-02 -3.196333535000000017e-03 1.454864481066455578e-02 -1.908721340149129508e-03
6.217649999999999899e+00 -1.430722419000000044e-02 -2.731976797999999956e-03 1.456572556544065596e-02 -1.743908945145745482e-03
6.217749999999999666e+00 -1.451571844999999944e-02 -2.191859995999999918e-03 1.468027017332227194e-02 -1.576945620178398389e-03
6.217850000000000321e+00 -1.430525631000000020e-02 -1.671728211999999950e-03 1.440260508760798919e-02 -1.408175069932018301e-03
6.217950000000000088e+00 -1.474610902000000022e-02 -1.395713770999999987e-03 1.481201364299548733e-02 -1.237941731786683765e-03
6.218049999999999855e+00 -1.467663328999999940e-02 -7.942852098000000071e-04 1.469811054944285093e-02 -1.066590080513652892e-03
6.218149999999999622e+00 -1.475845463999999989e-02 -2.862405380999999936e-04 1.476123019963408549e-02 -8.944639390377475893e-04
6.218250000000000277e+00 -1.455521211000000009e-02 -2.449087333000000088e-06 1.455521231604401527e-02 -7.219057966631207881e-04
6.218350000000000044e+00 -1.475828514000000063e-02 5.880419631000000091e-04 1.476999572186503233e-02 -5.492561360625422291e-04
6.218449999999999811e+00 -1.456252392000000062e-02 1.179317826999999987e-03 1.461019826893708573e-02 -3.768527703436230954e-04
6.218549999999999578e+00 -1.455120556000000058e-02 1.623587798999999963e-03 1.464150335827699850e-02 -2.050301914725311155e-04
6.218650000000000233e+00 -1.433663349999999941e-02 1.891276216999999895e-03 1.446084319264654902e-02 -3.411893128817166179e-05
6.218750000000000000e+00 -1.445491984000000021e-02 2.441941295000000112e-03 1.465973345150081188e-02 1.355550637139454548e-04
6.218849999999999767e+00 -1.439116988000000048e-02 3.001387464000000206e-03 1.470081961062292587e-02 3.036710426395259569e-04
6.218950000000000422e+00 -1.439256128000000051e-02 3.438081358999999816e-03 1.479750734514629490e-02 4.699140444205385236e-04
6.219050000000000189e+00 -1.400913670999999992e-02 3.801423124999999889e-03 1.451574073668837617e-02 6.339754748812443004e-04
6.219149999999999956e+00 -1.395587996000000053e-02 4.331453703000000093e-03 1.461259992743118956e-02 7.955536656793723606e-04
6.219249999999999723e+00 -1.390041782999999927e-02 4.775465466000000311e-03 1.469784631384953889e-02 9.543544140922610546e-04
6.219350000000000378e+00 -1.380516122999999977e-02 5.418874322999999750e-03 1.483059929722207147e-02 1.110091502758666195e-03
6.219450000000000145e+00 -1.350670401000000041e-02 5.493912846000000190e-03 1.458129389228520791e-02 1.262487198462215699e-03
6.219549999999999912e+00 -1.343993656000000078e-02 6.139613222000000342e-03 1.477588390765783785e-02 1.411272729157661858e-03
6.219649999999999679e+00 -1.283033377999999967e-02 6.347947288000000202e-03 1.431481399381199192e-02 1.556188738456797029e-03
6.219750000000000334e+00 -1.305082253999999969e-02 6.811382248999999812e-03 1.472137551700126827e-02 1.696985716848616521e-03
6.219850000000000101e+00 -1.269962265999999979e-02 7.121142930999999759e-03 1.455991388539495252e-02 1.833424408998428389e-03
6.219949999999999868e+00 -1.226061955000000078e-02 7.559049408999999643e-03 1.440354191570759022e-02 1.965276196511617918e-03
6.220049999999999635e+00 -1.185017917000000080e-02 7.987075484999999961e-03 1.429056056158014773e-02 2.092323455630917643e-03
6.220150000000000290e+00 -1.200879550999999976e-02 8.557594381000000611e-03 1.474596864199564754e-02 2.214359889334537382e-03
6.220250000000000057e+00 -1.151520665999999915e-02 8.560524321999999492e-03 1.434860833286844863e-02 2.331190833451222012e-03
6.220349999999999824e+00 -1.119634509000000042e-02 9.102826006999999164e-03 1.442981582308252089e-02 2.442633536374646131e-03
